,ngram,count
2290,phone so won't,1
2291,so won't you,1
2292,won't you call,1
2261,living and how,1
2260,my living and,1
2259,car my living,1
2249,can talk some,1
2242,gon' wait until,1
2243,wait until you,1
2244,until you finish,1
2245,you finish so,1
2246,finish so i,1
2247,so i can,1
2248,i can talk,1
2250,talk some more,1
2258,my car my,1
2251,some more about,1
2252,more about me,1
2253,about me and,1
2254,me and my,1
2255,and my things,1
2256,my things my,1
2257,things my car,1
2145,"up again ""do",1
2141,that you're giving,1
2475,the man that,1
2100,[instrumental break] [chorus,1
2082,'girl' won't even,1
2083,won't even get,1
2084,even get you,1
2085,get you undressed,1
2086,you undressed or,1
2087,undressed or care,1
2088,or care about,1
2089,care about your,1
2090,about your beating,1
2091,your beating chest,1
2092,beating chest [chorus,1
2093,chest [chorus ],1
2094,[chorus ] this,1
2095,] this must,1
2096,me baby this,1
2097,baby this must,1
2098,me baby [instrumental,1
2081,your 'girl' won't,1
2080,that your 'girl',1
2079,out that your,1
2069,rearrange your world?,1
2062,i tell you,1
2063,"'bout this girl?""",1
2064,"this girl?"" the",1
2065,"girl?"" the one",1
2066,the one to,1
2067,one to rearrange,1
2068,to rearrange your,1
2070,your world? you,1
2078,find out that,1
2071,world? you got,1
2072,you got excited,1
2073,got excited and,1
2074,excited and now,1
2075,and now you,1
2076,now you find,1
2077,you find out,1
2099,baby [instrumental break],1
2101,break] [chorus variation],1
2140,say that you're,1
2102,[chorus variation] this,1
2123,for you i,1
2124,you i know,1
2125,i know your,1
2126,know your lungs,1
2127,your lungs need,1
2128,lungs need filling,1
2129,need filling since,1
2130,filling since your,1
2131,since your gums,1
2132,your gums have,1
2133,gums have lost,1
2134,have lost their,1
2135,lost their feeling,1
2136,their feeling but,1
2137,feeling but don't,1
2138,but don't say,1
2139,don't say that,1
2122,mirror for you,1
2121,a mirror for,1
2120,as a mirror,1
2110,boy stop pacing,1
2103,variation] this must,1
2104,me baby [chorus],1
2105,baby [chorus] this,1
2106,baby [verse 1],1
2107,[verse 1] hey,1
2108,1] hey boy,1
2109,hey boy stop,1
2111,stop pacing 'round,1
2119,faces as a,1
2112,pacing 'round the,1
2113,'round the room,1
2114,the room using,1
2115,room using other,1
2116,using other people's,1
2117,other people's faces,1
2118,people's faces as,1
2293,you call it,1
2294,call it up,1
2295,it up for,1
2434,"we'd like"" ""we've",1
2416,"say oh! ""you",1
2417,"oh! ""you look",1
2418,"""you look famous",1
2419,look famous let's,1
2420,famous let's be,1
2421,let's be friends,1
2422,be friends and,1
2423,friends and portray,1
2424,and portray we,1
2425,portray we possess,1
2426,we possess something,1
2427,possess something important,1
2428,something important and,1
2429,important and do,1
2430,and do the,1
2431,do the things,1
2432,the things we'd,1
2415,to say oh!,1
2414,nothing to say,1
2413,got nothing to,1
2403,of bash for,1
2396,in fashion karcrashian,1
2397,fashion karcrashian panache,1
2398,karcrashian panache and,1
2399,panache and a,1
2400,and a bag,1
2401,a bag of,1
2402,bag of bash,1
2404,bash for passion,1
2412,but got nothing,1
2405,for passion you,1
2406,passion you got,1
2407,you got a,1
2408,got a beautiful,1
2409,a beautiful face,1
2410,beautiful face but,1
2411,face but got,1
2433,"things we'd like""",1
2435,"like"" ""we've just",1
2296,up for me?,1
2436,"""we've just come",1
2458,me love me,1
2459,yeah? no [interlude],1
2460,no [interlude] [bridge],1
2461,[interlude] [bridge] oh,1
2462,[bridge] oh so,1
2463,oh so sack,1
2464,so sack off,1
2465,sack off your,1
2466,off your calendar,1
2467,your calendar give,1
2468,calendar give it,1
2469,give it to,1
2470,it to the,1
2471,to the people!,1
2472,the people! be,1
2473,people! be the,1
2474,be the man,1
2457,love me love,1
2456,oh if that's,1
2455,yeah oh if,1
2444,the standards of,1
2437,just come to,1
2438,come to represent,1
2439,to represent a,1
2440,represent a decline,1
2441,a decline in,1
2442,decline in the,1
2443,in the standards,1
2445,standards of what,1
2453,no! [chorus] and,1
2446,of what we,1
2447,"what we accept!""",1
2448,"we accept!"" yeah",1
2449,"accept!"" yeah yeah",1
2450,yeah yeah yeah?!,1
2451,yeah yeah?! no!,1
2452,yeah?! no! [chorus],1
2395,up in fashion,1
2394,caught up in,1
2393,change caught up,1
2392,a change caught,1
2319,hey! would you,1
2320,would you like,1
2321,you like to,1
2322,like to look,1
2323,to look outside,1
2324,look outside sometimes?,1
2325,outside sometimes? no!,1
2326,sometimes? no! i'm,1
2327,no! i'm just,1
2328,i'm just with,1
2329,just with my,1
2330,with my friends,1
2331,my friends online,1
2332,friends online and,1
2333,online and there's,1
2334,and there's things,1
2335,there's things we'd,1
2318,1] hey! would,1
2317,[verse 1] hey!,1
2316,up! [verse 1],1
2304,wrong but give,1
2297,for me? oh,1
2298,me? oh the,1
2299,3 minutes and,1
2300,minutes and i,1
2301,i know it's,1
2302,know it's wrong,1
2303,it's wrong but,1
2305,but give me,1
2315,it up! [verse,1
2306,give me one,1
2307,me one [chorus],1
2308,one [chorus] and,1
2309,up again [outro],1
2310,again [outro] i'm,1
2311,[outro] i'm not,1
2314,giving it up!,1
2336,things we'd like,1
2337,we'd like to,1
2338,like to change!,1
2383,2] you've been,1
2362,looking looking looking,1
2363,looking looking looking!,1
2364,looking looking! [chorus],1
2365,looking! [chorus] and,1
2380,yeah? no [verse,1
2381,no [verse 2],1
2382,[verse 2] you've,1
2384,you've been reading,1
2360,just keep looking,1
2385,been reading 'bout,1
2386,reading 'bout yourself,1
2387,'bout yourself on,1
2388,a plane fame,1
2389,plane fame for,1
2390,fame for a,1
2391,for a change,1
2361,keep looking looking,1
2359,well just keep,1
2339,to change! oh!,1
2347,you're reading about,1
2340,change! oh! yeah,1
2341,oh! yeah next,1
2342,yeah next thing,1
2343,next thing you'll,1
2344,thing you'll find,1
2345,you'll find you're,1
2346,find you're reading,1
2348,reading about yourself,1
2358,oh! well just,1
2349,about yourself on,1
2352,a plane fame!,1
2353,plane fame! what,1
2354,fame! what a,1
2355,what a shame!,1
2356,a shame! oh!,1
2357,shame! oh! well,1
1544,somebody else [verse,1
0,are we awake?,1
1542,[guitar solo] [chorus],1
543,haven't got the,1
536,when i scratch,1
537,i scratch my,1
538,scratch my own,1
539,my own head,1
540,own head i,1
541,head i haven't,1
542,i haven't got,1
544,got the nails,1
534,the same when,1
545,the nails for,1
546,nails for it,1
547,for it and,1
548,it and i,1
551,know that god,1
552,that god doesn't,1
553,god doesn't exist,1
535,same when i,1
533,not the same,1
555,exist and all,1
523,you died i,1
516,save your life,1
517,your life but,1
518,life but he,1
519,but he couldn't,1
520,he couldn't so,1
521,couldn't so you,1
522,so you died,1
524,died i don't,1
532,it's not the,1
525,i don't like,1
526,don't like it,1
527,like it now,1
528,it now you're,1
529,now you're dead,1
530,you're dead it's,1
531,dead it's not,1
554,doesn't exist and,1
556,and all the,1
595,with you beside,1
585,trying to keep,1
578,from my dad,1
579,my dad or,1
580,dad or from,1
581,or from denise,1
582,from denise always,1
583,denise always trying,1
584,always trying to,1
586,to keep warm,1
576,borrowed fleece from,1
587,keep warm when,1
588,warm when you're,1
589,when you're the,1
590,you're the sun,1
591,the sun i,1
592,sun i sat,1
593,i sat with,1
577,fleece from my,1
575,a borrowed fleece,1
557,all the palaver,1
565,to think you,1
558,the palaver surrounding,1
559,palaver surrounding it,1
560,surrounding it but,1
561,it but i,1
562,but i like,1
563,i like to,1
564,like to think,1
566,think you hear,1
574,for a borrowed,1
567,you hear me,1
568,hear me sometimes,1
569,me sometimes so,1
570,sometimes so i,1
571,so i reached,1
572,i reached for,1
573,reached for a,1
515,just save your,1
514,might just save,1
513,thought might just,1
427,start selling this,1
420,go to hell,1
421,to hell then,1
422,hell then miss,1
423,then miss you,1
424,miss you better,1
425,you better start,1
426,better start selling,1
428,selling this [chorus],1
417,don't want to,1
429,this [chorus] and,1
430,show yourself [outro],1
431,yourself [outro] if,1
432,[outro] if i'm,1
445,find myself? then,1
446,myself? then how,1
449,yeah yeah yeah,1
418,want to go,1
416,you don't want,1
512,i thought might,1
406,oh i’m a,1
399,probably shouldn't have,1
400,shouldn't have made,1
401,have made me,1
402,made me atheist,1
403,me atheist but,1
404,atheist but oh,1
405,but oh i’m,1
407,i’m a lesbian,1
415,if you don't,1
408,a lesbian kiss,1
409,lesbian kiss i'm,1
410,kiss i'm an,1
411,i'm an evangelist,1
412,an evangelist and,1
413,evangelist and if,1
414,and if you,1
450,yeah yeah if,1
451,yeah if i'm,1
452,yeah yeah and,1
503,knights a grown,1
496,on the things,1
497,the things you,1
498,things you missed,1
499,you missed oh,1
500,missed oh sleepless,1
501,oh sleepless knights,1
502,sleepless knights a,1
504,a grown up,1
453,yeah and he,1
505,grown up man,1
506,up man dressed,1
507,man dressed in,1
508,dressed in white,1
509,in white who,1
510,white who i,1
511,who i thought,1
495,in on the,1
494,you in on,1
493,fill you in,1
492,i'd fill you,1
477,feel it? and,1
478,it? and he,1
479,feel it? i,1
480,it? i wish,1
481,i wish you'd,1
482,wish you'd walk,1
483,you'd walk in,1
484,walk in again,1
485,in again imagine,1
486,again imagine if,1
487,imagine if you,1
488,if you just,1
489,you just did,1
490,just did i'd,1
491,did i'd fill,1
594,sat with you,1
596,you beside your,1
397,body you probably,1
704,me know we,1
697,1] she said,1
698,she said 'hello',1
699,said 'hello' she,1
700,'hello' she was,1
701,she was letting,1
702,was letting me,1
703,letting me know,1
705,know we share,1
695,well [verse 1],1
706,we share friends,1
707,share friends in,1
708,friends in soho,1
709,in soho she's,1
710,soho she's a,1
711,she's a pain,1
713,pain in the,1
696,[verse 1] she,1
694,too well [verse,1
715,the nose and,1
684,see i think,1
677,you never left,1
678,never left but,1
679,left but i'm,1
680,but i'm bereft,1
681,i'm bereft you,1
682,bereft you see,1
683,you see i,1
685,i think you,1
693,doing too well,1
686,think you can,1
687,you can tell,1
688,can tell i,1
689,tell i haven't,1
690,i haven't been,1
691,haven't been doing,1
692,been doing too,1
714,in the nose,1
716,nose and i'm,1
597,beside your bed,1
745,packet she had,1
738,for it on,1
739,on the back,1
740,the back of,1
741,back of a,1
742,of a fag,1
743,a fag packet,1
744,fag packet she,1
747,had to leave,1
736,a plan for,1
748,to leave because,1
749,leave because she,1
750,because she couldn't,1
751,she couldn't hack,1
752,couldn't hack it,1
753,hack it not,1
754,it not enough,1
737,plan for it,1
735,wrote a plan,1
717,and i'm a,1
725,a walking overdose,1
718,i'm a pain,1
719,pain in women's,1
720,in women's clothes,1
721,"women's clothes ""and",1
722,"clothes ""and you're",1
723,"""and you're a",1
724,you're a walking,1
726,walking overdose in,1
734,she wrote a,1
727,overdose in a,1
728,in a great,1
729,"a great coat""",1
730,"great coat"" and",1
731,"coat"" and so",1
732,and so she,1
733,so she wrote,1
676,like you never,1
675,it's like you,1
674,and it's like,1
625,cool as you,1
618,past 72 i,1
619,72 i hope,1
620,i hope i'm,1
621,hope i'm half,1
622,i'm half as,1
623,half as cool,1
624,as cool as,1
626,as you i,1
616,i live past,1
627,you i got,1
628,i got my,1
629,got my pen,1
630,my pen and,1
631,pen and thought,1
632,and thought that,1
633,thought that i'd,1
617,live past 72,1
615,if i live,1
673,ring and it's,1
605,i wish i'd,1
598,your bed and,1
599,bed and cried,1
600,and cried for,1
601,cried for things,1
602,for things that,1
603,things that i,1
604,that i wish,1
606,wish i'd said,1
614,red and if,1
607,i'd said you,1
608,said you still,1
609,you still had,1
610,still had your,1
611,had your nails,1
612,your nails red,1
613,nails red and,1
634,that i'd write,1
635,i'd write a,1
636,write a melody,1
664,close to you,1
657,this simple tune,1
658,simple tune will,1
659,tune will always,1
660,will always keep,1
661,always keep me,1
662,keep me close,1
663,me close to,1
665,to you the,1
637,a melody and,1
666,you the crowds,1
667,the crowds will,1
668,crowds will sing,1
669,will sing their,1
670,sing their voices,1
671,their voices ring,1
672,voices ring and,1
656,room this simple,1
655,my room this,1
654,in my room,1
653,made in my,1
638,melody and line,1
639,and line for,1
640,line for you,1
641,for you tonight,1
642,you tonight i,1
643,tonight i think,1
644,i think that's,1
645,think that's how,1
646,that's how i,1
647,how i make,1
648,i make things,1
649,make things feel,1
650,things feel alright,1
651,feel alright made,1
652,alright made in,1
398,you probably shouldn't,1
396,my body you,1
756,enough noise and,1
117,and then you,1
110,diseases your eyes,1
111,your eyes were,1
112,eyes were full,1
113,were full of,1
114,full of regret,1
115,of regret and,1
116,regret and then,1
118,then you took,1
108,full of diseases,1
119,you took a,1
120,took a picture,1
121,a picture of,1
122,picture of your,1
123,of your salad,1
124,your salad and,1
125,salad and put,1
109,of diseases your,1
107,i'm full of,1
127,put it on,1
97,you lit the,1
90,you were coming,1
91,were coming across,1
92,coming across as,1
93,across as clever,1
94,as clever then,1
95,clever then you,1
96,then you lit,1
98,lit the wrong,1
106,said i'm full,1
99,the wrong end,1
100,wrong end of,1
101,end of your,1
102,of your cigarette,1
103,your cigarette you,1
104,cigarette you said,1
105,you said i'm,1
126,and put it,1
129,on the internet,1
173,you just look,1
163,to have a,1
156,me not looking,1
157,not looking like,1
158,"looking like that""",1
159,"like that"" you",1
160,"that"" you used",1
161,you used to,1
162,used to have,1
164,have a face,1
154,ever save me,1
165,a face straight,1
166,face straight out,1
167,straight out of,1
168,out of a,1
169,of a magazine,1
170,a magazine now,1
171,magazine now you,1
155,save me not,1
153,could ever save,1
130,the internet and,1
143,look shit and,1
131,internet and she,1
132,and she said,1
137,so worried about,1
138,worried about you,1
139,about you lately,1
141,lately you look,1
142,you look shit,1
144,shit and smell,1
152,you could ever,1
145,and smell a,1
146,smell a bit,1
147,a bit you're,1
148,bit you're mad,1
149,you're mad thinking,1
150,mad thinking you,1
151,thinking you could,1
89,and you were,1
88,left and you,1
87,i left and,1
30,this cold now,1
23,goodness sake i,1
24,sake i wasn't,1
25,i wasn't told,1
26,wasn't told you'd,1
27,told you'd be,1
28,you'd be this,1
29,be this cold,1
31,cold now it's,1
21,part for goodness,1
32,now it's my,1
33,it's my time,1
34,my time to,1
35,time to depart,1
36,to depart and,1
37,depart and i,1
44,of heart i'll,1
22,for goodness sake,1
20,a part for,1
86,time i left,1
9,this stoned? was,1
2,awake? am i,1
3,am i too,1
4,i too old,1
5,too old to,1
6,old to be,1
7,to be this,1
8,be this stoned?,1
10,stoned? was it,1
18,they played a,1
11,was it your,1
12,it your breasts,1
13,your breasts from,1
14,breasts from the,1
15,from the start?,1
16,the start? they,1
17,start? they played,1
45,heart i'll quote,1
46,"i'll quote ""on",1
47,"quote ""on the",1
77,you smashed a,1
69,won't be hard,1
70,be hard oh,1
71,hard oh i,1
73,of heart [instrumental,1
74,heart [instrumental interlude],1
75,[instrumental interlude] you,1
76,interlude] you smashed,1
78,smashed a glass,1
48,"""on the road""",1
79,a glass into,1
80,glass into pieces,1
81,into pieces that's,1
82,pieces that's around,1
83,that's around the,1
84,around the time,1
85,the time i,1
68,pretty won't be,1
67,equally pretty won't,1
66,is equally pretty,1
65,who is equally,1
49,"the road"" like",1
50,"road"" like a",1
51,like a twat,1
52,a twat and,1
53,twat and wind,1
54,and wind my,1
55,wind my way,1
56,my way out,1
57,way out of,1
59,of the city,1
60,the city finding,1
61,city finding a,1
62,finding a girl,1
63,a girl who,1
64,girl who is,1
172,now you just,1
174,just look like,1
395,made my body,1
345,2] i thought,1
295,like i lostmyhead,1
296,i lostmyhead lostmyhead,1
297,lostmyhead lostmyhead [chorus],1
298,lostmyhead [chorus] and,1
342,show yourself [verse,1
343,yourself [verse 2],1
344,[verse 2] i,1
346,i thought i’d,1
293,it's just like,1
347,thought i’d met,1
348,i’d met you,1
349,met you once,1
350,you once or,1
351,once or twice,1
352,or twice but,1
353,twice but that,1
294,just like i,1
292,bed it's just,1
355,that was just,1
282,know [pre-chorus] and,1
275,of being alone,1
276,being alone now,1
277,alone now it's,1
278,now it's pathetic,1
279,it's pathetic i,1
280,pathetic i know,1
281,i know [pre-chorus],1
283,[pre-chorus] and i,1
291,my bed it's,1
284,and i tossed,1
285,i tossed and,1
286,tossed and i,1
287,and i turn,1
288,i turn in,1
289,turn in my,1
290,in my bed,1
354,but that was,1
356,was just because,1
175,look like anyone,1
385,if you insist,1
378,had a revelation,1
379,a revelation i'll,1
380,revelation i'll be,1
381,i'll be your,1
382,be your child,1
383,your child if,1
384,child if you,1
386,you insist i,1
376,and i had,1
387,insist i mean,1
388,i mean if,1
389,mean if it,1
391,it was you,1
392,was you that,1
393,you that made,1
394,that made my,1
377,i had a,1
375,universe and i,1
357,just because the,1
365,up my mind,1
358,because the dabs,1
359,the dabs were,1
360,dabs were nice,1
361,were nice and,1
362,nice and opening,1
363,and opening up,1
364,opening up my,1
366,my mind showing,1
374,the universe and,1
367,mind showing me,1
368,showing me consciousness,1
369,me consciousness is,1
370,consciousness is primary,1
371,is primary in,1
372,primary in the,1
373,in the universe,1
274,petrified of being,1
273,i’m petrified of,1
272,and i’m petrified,1
204,of heart then,1
197,in self-pity and,1
198,self-pity and cried,1
199,and cried in,1
200,cried in the,1
201,in the car,1
202,the car oh,1
203,car oh i,1
205,heart then she,1
195,just sat in,1
206,then she said,1
207,so worried 'bout,1
208,worried 'bout you,1
209,'bout you lately,1
210,lately you were,1
211,you were fit,1
212,were fit but,1
196,sat in self-pity,1
194,i just sat,1
271,infected and i’m,1
184,i was deceived,1
176,like anyone i,1
177,anyone i just,1
179,heart i feel,1
180,i feel as,1
181,feel as though,1
182,as though i,1
183,though i was,1
185,was deceived i,1
193,city i just,1
186,deceived i never,1
187,i never found,1
188,never found love,1
189,found love in,1
190,love in the,1
191,in the city,1
192,the city i,1
213,fit but you're,1
214,but you're losing,1
215,you're losing it,1
262,[verse 1] i’ve,1
248,off [instrumental] [outro],1
249,[instrumental] [outro] early,1
250,[outro] early early,1
258,isn't much monogamy,1
259,much monogamy there,1
260,isn't much [verse,1
261,much [verse 1],1
263,1] i’ve got,1
216,losing it you,1
264,i’ve got a,1
265,got a god,1
266,a god shaped,1
267,god shaped hole,1
268,shaped hole that’s,1
269,hole that’s infected,1
270,that’s infected and,1
247,light off [instrumental],1
236,you go turn,1
234,[verse] before you,1
233,heart [verse] before,1
217,it you played,1
218,you played a,1
219,a part 'this,1
220,part 'this is,1
221,'this is how,1
222,is how it,1
223,"how it starts'""",1
224,"it starts'"" oh",1
225,"starts'"" oh i",1
226,of heart ​,1
227,heart ​ i,1
228,​ i just,1
230,of heart oh,1
231,heart oh i,1
232,of heart [verse],1
755,not enough noise,1
757,noise and too,1
1541,alone [guitar solo],1
1215,i just look,1
1208,city but the,1
1209,but the green,1
1210,the green is,1
1211,green is turning,1
1212,is turning brown,1
1213,turning brown and,1
1214,brown and i,1
1216,just look pathetic,1
1205,love with this,1
1217,look pathetic now,1
1218,pathetic now [chorus],1
1219,now [chorus] if,1
1257,american [verse 2],1
1258,[verse 2] she's,1
1259,2] she's inducing,1
1260,she's inducing sleep,1
1206,with this city,1
1204,i'm in love,1
1262,sleep to avoid,1
1194,i've got a,1
1184,"i said ""don't",1
1185,"said ""don't fall",1
1186,"""don't fall in",1
1190,"with the moment""",1
1191,"the moment"" she",1
1192,"moment"" she said",1
1193,said i've got,1
1195,got a lot,1
1203,know i'm in,1
1196,a lot to,1
1197,lot to learn,1
1198,to learn [pre-chorus],1
1199,learn [pre-chorus] and,1
1200,[pre-chorus] and you,1
1201,and you know,1
1202,you know i'm,1
1261,inducing sleep to,1
1263,to avoid pain,1
1303,no more water,1
1293,the moment and,1
1286,days expecting the,1
1287,expecting the world,1
1288,the world and,1
1289,world and don't,1
1290,and don't fall,1
1291,don't fall in,1
1292,with the moment,1
1294,moment and think,1
1284,the old days,1
1295,and think you're,1
1296,think you're in,1
1297,you're in love,1
1298,with the girl,1
1299,the girl [pre-chorus],1
1300,girl [pre-chorus] there's,1
1301,[pre-chorus] there's no,1
1285,old days expecting,1
1283,like the old,1
1264,avoid pain and,1
1273,divinely decreed and,1
1265,pain and i,1
1267,i think she's,1
1268,think she's got,1
1269,she's got a,1
1270,got a gun,1
1271,a gun divinely,1
1272,gun divinely decreed,1
1274,decreed and custom,1
1282,phone like the,1
1275,and custom made,1
1276,custom made she,1
1277,made she calls,1
1278,she calls on,1
1279,calls on the,1
1280,on the phone,1
1281,the phone like,1
1183,turn i said,1
1182,my turn i,1
1181,wait my turn,1
1131,brain [chorus] she's,1
1124,chose cocaine but,1
1125,cocaine but it,1
1126,but it couldn't,1
1127,it couldn't fix,1
1128,couldn't fix her,1
1129,fix her brain,1
1130,her brain [chorus],1
1132,she's appalled oh,1
1122,end she chose,1
1133,appalled oh she,1
1134,oh she doesn't,1
1135,she doesn't love,1
1136,doesn't love me,1
1137,love me at,1
1138,lays down [matty,1
1139,down [matty healy],1
1123,she chose cocaine,1
1121,the end she,1
1180,gotta wait my,1
1111,dust and i've,1
1104,engines all go,1
1105,all go bust,1
1106,go bust we,1
1107,bust we turned,1
1108,we turned to,1
1109,turned to dust,1
1110,to dust and,1
1112,and i've no,1
1120,in the end,1
1113,i've no reason,1
1114,no reason to,1
1115,reason to complain,1
1116,to complain yeah,1
1117,complain yeah and,1
1118,yeah and in,1
1119,and in the,1
1140,[matty healy] that,1
1141,healy] that was,1
1142,that was it,1
1170,"might die!"" and",1
1163,let down a,1
1164,down a shame,1
1165,a shame i,1
1166,shame i think,1
1167,i think he,1
1168,think he might,1
1169,"he might die!""",1
1171,"die!"" and now",1
1143,was it [verse,1
1172,and now she's,1
1173,now she's dancing,1
1174,she's dancing enthralling,1
1175,dancing enthralling i,1
1176,enthralling i guess,1
1178,guess i gotta,1
1179,i gotta wait,1
1162,a let down,1
1161,what a let,1
1160,oh what a,1
1159,breakdown oh what,1
1144,it [verse 1],1
1145,[verse 1] big,1
1146,1] big town,1
1147,big town synthetic,1
1148,town synthetic apparitions,1
1149,synthetic apparitions of,1
1150,apparitions of not,1
1151,of not being,1
1152,not being lonely,1
1153,"being lonely ""look!",1
1154,"lonely ""look! he's",1
1155,"""look! he's having",1
1156,he's having a,1
1157,having a breakdown,1
1158,a breakdown oh,1
1302,there's no more,1
1304,more water in,1
1102,terrain the engines,1
1470,find someone to,1
1462,see your face,1
1463,your face c'mon,1
1464,face c'mon baby,1
1466,know you said,1
1467,you said you'd,1
1468,said you'd find,1
1469,you'd find someone,1
1471,someone to take,1
1460,that i'll see,1
1472,to take my,1
1473,take my place,1
1474,my place [pre-chorus],1
1475,place [pre-chorus] oh,1
1476,[pre-chorus] oh i,1
1477,i just don't,1
1478,just don't believe,1
1461,i'll see your,1
1459,time that i'll,1
1480,believe that you,1
1447,your body [verse,1
1387,the rest i,1
1388,rest i can,1
1389,i can do,1
1390,can do without,1
1391,do without [chorus],1
1392,without [chorus] i,1
1,we awake? am,1
1448,body [verse 2],1
1458,last time that,1
1449,[verse 2] c'mon,1
1450,2] c'mon baby,1
1453,i know this,1
1454,know this ain't,1
1455,this ain't the,1
1456,ain't the last,1
1457,the last time,1
1479,don't believe that,1
1481,that you have,1
1305,water in this,1
1511,should be gettin',1
1503,in anything you're,1
1504,anything you're saying,1
1505,you're saying i'm,1
1506,saying i'm reminded,1
1507,i'm reminded that,1
1508,reminded that i,1
1509,that i should,1
1512,be gettin' over,1
1501,to believe in,1
1513,gettin' over it,1
1514,over it [chorus],1
1515,it [chorus] i,1
1516,your body [bridge],1
1517,body [bridge] get,1
1518,[bridge] get someone,1
1540,never alone [guitar,1
1502,believe in anything,1
1500,start to believe,1
1482,you have got,1
1490,are just gonna,1
1483,have got it,1
1484,got it in,1
1485,it in you,1
1486,in you 'cause,1
1487,you 'cause we,1
1488,'cause we are,1
1489,we are just,1
1491,just gonna keep,1
1499,i start to,1
1492,"gonna keep ""doin'",1
1493,"keep ""doin' it""",1
1494,"""doin' it"" and",1
1495,"it"" and every",1
1496,and every time,1
1497,every time i,1
1498,time i start,1
1386,sounds the rest,1
1385,make sounds the,1
1384,that make sounds,1
1333,but your brain,1
1326,face has got,1
1327,has got a,1
1328,got a hold,1
1329,a hold on,1
1330,hold on me,1
1331,on me but,1
1332,me but your,1
1334,your brain is,1
1324,well your face,1
1335,brain is proper,1
1336,is proper weird,1
1337,proper weird are,1
1338,weird are you,1
1339,are you feeling,1
1340,you feeling the,1
1341,feeling the same?,1
1325,your face has,1
1323,[bridge] well your,1
1383,things that make,1
1313,drown you think,1
1306,in this city,1
1307,city but be,1
1308,but be careful,1
1309,be careful or,1
1310,careful or you'll,1
1311,or you'll drown,1
1312,you'll drown you,1
1314,you think you've,1
1322,american [bridge] well,1
1315,think you've got,1
1316,you've got it,1
1317,got it figured,1
1318,it figured out,1
1319,figured out [chorus],1
1320,out [chorus] if,1
1321,she's american [bridge],1
1342,the same? you,1
1343,same? you just,1
1344,you just keep,1
1372,first i thought,1
1365,heard you found,1
1366,you found somebody,1
1367,found somebody else,1
1368,somebody else and,1
1369,else and at,1
1370,and at first,1
1371,at first i,1
1375,it was a,1
1345,just keep nodding,1
1376,was a lie,1
1377,a lie i,1
1378,lie i took,1
1379,i took all,1
1380,took all my,1
1381,all my things,1
1382,my things that,1
1364,i heard you,1
1363,so i heard,1
1362,1] so i,1
1361,[verse 1] so,1
1346,keep nodding at,1
1347,nodding at me,1
1348,at me looking,1
1349,me looking vacant,1
1350,looking vacant [breakdown],1
1351,vacant [breakdown] she,1
1352,[breakdown] she likes,1
1353,likes it 'cause,1
1354,it 'cause we,1
1355,'cause we just,1
1356,she's american she,1
1357,american she says,1
1358,she's american [chorus],1
1359,american [chorus] if,1
1360,american [verse 1],1
1103,the engines all,1
1101,over terrain the,1
758,and too much,1
877,again [verse 3],1
867,same what a,1
868,"what a shame""",1
869,"a shame"" [chorus]",1
870,"shame"" [chorus] ya",1
871,[chorus] ya know,1
872,ya know how,1
873,know how i'd,1
878,"[verse 3] ""oh",1
865,just the same,1
879,"3] ""oh stop",1
880,"""oh stop being",1
881,stop being an,1
882,being an arsehole,1
883,an arsehole and,1
884,arsehole and counting,1
885,and counting my,1
866,the same what,1
864,all just the,1
887,"my eye rolls""",1
854,think my boyfriend's,1
847,her wrists hyperpoliticized,1
848,wrists hyperpoliticized sexual,1
849,hyperpoliticized sexual trysts,1
850,"sexual trysts ""oh",1
851,"trysts ""oh i",1
852,"""oh i think",1
853,i think my,1
855,my boyfriend's a,1
863,we're all just,1
856,"boyfriend's a nihilist""",1
857,"a nihilist"" i",1
858,"nihilist"" i said",1
859,"i said ""hey",1
860,"said ""hey kids",1
861,"""hey kids we're",1
862,kids we're all,1
886,counting my eye,1
888,"eye rolls"" ""they're",1
927,and then she,1
917,you're clean but,1
910,up on a,1
911,on a shelf,1
912,"a shelf ""well",1
913,"shelf ""well i'll",1
914,"""well i'll believe",1
915,i'll believe you're,1
916,believe you're clean,1
918,clean but only,1
908,putting me up,1
919,but only by,1
920,only by seeing,1
921,by seeing your,1
922,seeing your face,1
923,your face for,1
924,"face for myself""",1
925,"for myself"" and",1
909,me up on,1
907,you're putting me,1
889,"rolls"" ""they're like",1
897,- uh oh,1
890,"""they're like piss",1
891,like piss holes,1
892,piss holes in,1
893,holes in the,1
894,"in the snow""",1
895,"the snow"" -",1
896,"snow"" - uh",1
898,uh oh keeping,1
906,man you're putting,1
899,oh keeping a,1
900,keeping a tab,1
901,a tab on,1
902,tab on my,1
903,on my health,1
904,my health man,1
905,health man you're,1
846,cutting her wrists,1
845,kept cutting her,1
844,friend kept cutting,1
794,yourself a friend?,1
787,man lend me,1
788,lend me a,1
789,me a gram,1
790,a gram you,1
791,gram you call,1
792,you call yourself,1
793,call yourself a,1
795,a friend? i,1
785,mr serotonin man,1
796,friend? i got,1
797,i got two,1
798,got two left,1
799,two left feet,1
800,left feet and,1
801,feet and i'm,1
802,and i'm starting,1
786,serotonin man lend,1
784,2] mr serotonin,1
843,her friend kept,1
766,all my money,1
759,too much racket,1
760,"much racket ""i",1
761,"racket ""i think",1
